case,label,time,axisTau,axisKret,dt,maxRefLev,nmb_total,C-Linf,C-rho,C-z,C-norm2,H-norm2,M-norm2,Z-norm2
D,Rout128 Bjorhus,0.728715447482211,0.44879897795495877,0.0005642204162055582,0.005690343982823652,4.0,206.0,0.000987450882195587,5.0625,0.0,6.325087667437759e-05,9.875506312590245e-06,2.4679761444708147e-05,5.189517825900854e-06
D,Rout128 Bjorhus,0.751588460428703,0.46288596548543554,0.0005641452148120532,0.005734573564690606,4.0,206.0,0.0009714464750955077,5.0625,0.0,6.197439962743732e-05,9.983829668378642e-06,2.4198623162202834e-05,4.938507748164713e-06
D,Rout128 Bjorhus,0.7746329662192244,0.4770785761629394,0.0005640670689590337,0.005777408755128754,4.0,206.0,0.0009496558223533679,5.0625,0.0,6.0805178709284226e-05,1.02359844626759e-05,2.3486832708866892e-05,4.743252600933885e-06
D,Rout128 Bjorhus,0.7978533229968963,0.4913794945887641,0.0005639859051364249,0.005821086623754281,4.0,206.0,0.0009222102564830142,5.0625,0.0,5.976875320319899e-05,1.0623006561518449e-05,2.257442290606369e-05,4.605062543969374e-06
D,Rout128 Bjorhus,0.8212433034607388,0.5057848860613716,0.0005639016861122366,0.005863689859341167,4.0,206.0,0.0008893827263194786,5.0625,0.0,5.889265307982634e-05,1.1130172921254185e-05,2.1498778920787038e-05,4.525262650326464e-06
D,Rout128 Bjorhus,0.844806510549534,0.5202969701596208,0.0005638143398320637,0.005906263734063903,4.0,206.0,0.0008515558432887616,5.0625,0.0,5.8204520374255324e-05,1.1738728236137224e-05,2.0302012491864903e-05,4.5049345677365786e-06
D,Rout128 Bjorhus,0.868536064745276,0.5349115105870909,0.0005637238327071019,0.005948412509324721,4.0,206.0,0.0008313191629988605,5.0,0.0,5.772967546286851e-05,1.2425252294756673e-05,1.902966752295252e-05,4.54478913204702e-06
D,Rout128 Bjorhus,0.8924343095076523,0.5496299513372238,0.0005636300970732926,0.005989493660866937,4.0,206.0,0.0008336614354637282,5.0,0.0,5.7488192538617525e-05,1.316289728039485e-05,1.772744201629307e-05,4.644947154271179e-06
D,Rout128 Bjorhus,0.9164952125997762,0.56444857803791,0.0005635330978786713,0.006031013502058528,4.0,206.0,0.0008308670810224324,5.0,0.0,5.749426701549201e-05,1.3922734056971515e-05,1.643985770892152e-05,4.804770769019968e-06
D,Rout128 Bjorhus,0.9407189034520417,0.5793674712180855,0.0005634327760123195,0.006070348289165054,4.0,206.0,0.0008225335943233697,5.0,0.0,5.7755702014622884e-05,1.4676225134467709e-05,1.5207415124834229e-05,5.022842591941759e-06
D,Rout128 Bjorhus,0.9651013217836317,0.59438413110611,0.0005633290895124586,0.006111105863697234,4.0,206.0,0.0008106742857750712,5.0,0.0625,5.827406495836473e-05,1.5396762663950097e-05,1.4065423042895826e-05,5.296909812507566e-06
D,Rout128 Bjorhus,0.9896390935535477,0.6094964806313821,0.0005632219941250264,0.0061485480840923565,4.0,206.0,0.0007988752059677674,5.0,0.125,5.9045059283944725e-05,1.6061403080692296e-05,1.3042416690623695e-05,5.6239519180405374e-06
D,Rout128 Bjorhus,1.0143315943565214,0.6247041362362332,0.0005631114333550662,0.006187877120933825,4.0,206.0,0.0007880171219910357,5.0,-0.1875,6.0059430110803014e-05,1.6652228064427148e-05,1.2159307457625848e-05,6.000295055023193e-06
D,Rout128 Bjorhus,1.0391722852254397,0.6400030717597232,0.0005629973771685542,0.006223932479250278,4.0,206.0,0.0007790052905479649,5.0,-0.1875,6.130340285996933e-05,1.715694745591425e-05,1.142940574865555e-05,6.421559618790918e-06
D,Rout128 Bjorhus,1.064163006253786,0.6553944216221879,0.0005628797569081698,0.00626133748193427,4.0,206.0,0.0007854074888945391,4.9375,-0.0625,6.275997573445508e-05,1.7569416836882543e-05,1.0858136387070212e-05,6.882967359863433e-06
D,Rout128 Bjorhus,1.0892951395334107,0.6708728794164774,0.0005627585527033742,0.006296431216617363,4.0,206.0,0.0007930378786279868,4.9375,0.0625,6.440841723918042e-05,1.788882486803274e-05,1.0444167084472631e-05,7.379108561562995e-06
D,Rout128 Bjorhus,1.1145717114111564,0.6864403103078872,0.0005626336885516988,0.0063319329778623356,4.0,206.0,0.0007986536138211295,4.9375,0.125,6.622592204722847e-05,1.8119103394790387e-05,1.017986619711609e-05,7.904453170163132e-06
D,Rout128 Bjorhus,1.1399837671426483,0.7020912005831466,0.0005625051465582419,0.006366039914360985,4.0,206.0,0.0007977898619120339,4.9375,0.125,6.81865709393422e-05,1.8267473543912456e-05,1.0052867340415816e-05,8.453019701555903e-06
D,Rout128 Bjorhus,1.165534570359622,0.7178275617141863,0.000562372847246817,0.006399694539888569,4.0,206.0,0.0007916655501007887,4.9375,0.1875,7.026363924327072e-05,1.8343566476593708e-05,1.0047104467338577e-05,9.018985272492695e-06
D,Rout128 Bjorhus,1.1912151848362402,0.7336438915495472,0.0005622367729306388,0.006432802483511894,4.0,206.0,0.0007851430705136179,4.9375,-0.1875,7.2428433665211e-05,1.835838352170379e-05,1.0144251573180773e-05,9.596245801885442e-06
D,Rout128 Bjorhus,1.2170283173941123,0.7495418588089864,0.0005620968441547508,0.006464687922515249,4.0,206.0,0.0007718361186513348,4.9375,0.1875,7.465307577175158e-05,1.8323869127405364e-05,1.0324968527178008e-05,1.0178977644872292e-05
D,Rout128 Bjorhus,1.2429664137174417,0.7655168126089595,0.0005619530357060161,0.0064967942032400266,4.0,206.0,0.0007734686220592636,4.875,0.125,7.690927888148467e-05,1.8252491440146723e-05,1.056984207809799e-05,1.0761156789082383e-05
D,Rout128 Bjorhus,1.2690309492496246,0.7815696634721253,0.0005618052721368559,0.006527002709373572,4.0,206.0,0.0007825697313136606,4.875,0.125,7.917055689392257e-05,1.815673009444295e-05,1.08603893695893e-05,1.1337043827862968e-05
D,Rout128 Bjorhus,1.2952158264933924,0.7976966579347681,0.0005616535192839381,0.006558111747184378,4.0,206.0,0.0007828272531723766,4.875,0.125,8.141174888229763e-05,1.8049122776353276e-05,1.1179612970020366e-05,1.1900882489903701e-05
D,Rout128 Bjorhus,1.3215211267373106,0.8138978480789686,0.0005614977067368263,0.006586742249242419,4.0,206.0,0.0007791253554338627,4.875,-0.1875,8.361113069840506e-05,1.794206977861181e-05,1.1512652789637569e-05,1.244735063684616e-05
D,Rout128 Bjorhus,1.347942510280082,0.8301705632482606,0.0005613377886500737,0.006616863681123775,4.0,206.0,0.0007903752140940188,5.0625,0.0,8.574998647594623e-05,1.7847570377018996e-05,1.1846979617514152e-05,1.2971451613531048e-05
D,Rout128 Bjorhus,1.3744783017482092,0.8465137738276818,0.0005611737024856114,0.006644017305798375,4.0,206.0,0.0008094687788842458,5.0625,0.0,8.781354884903573e-05,1.777685465019888e-05,1.2172639133791449e-05,1.3468797945930512e-05
D,Rout128 Bjorhus,1.4011263694169325,0.8629261692522976,0.0005610053868814257,0.006673164590018606,4.0,206.0,0.0008224889000922748,5.0625,-0.0625,8.979057724271818e-05,1.7740028102785225e-05,1.248223253688873e-05,1.3935594231944295e-05
D,Rout128 Bjorhus,1.4278832191439763,0.879405599964818,0.0005608327881215229,0.006698942107896547,4.0,206.0,0.0008306268574868501,5.0625,0.0625,9.167300927349266e-05,1.7745758918348253e-05,1.2770808045763144e-05,1.4368654575729867e-05
D,Rout128 Bjorhus,1.4547486125394722,0.8959519217307516,0.0005606558303360214,0.006727131514113139,4.0,206.0,0.0008357428461192444,5.0625,0.125,9.345572366282388e-05,1.7800995211933163e-05,1.3035713471344052e-05,1.4765455901450457e-05
D,Rout128 Bjorhus,1.4817175417631543,0.9125620529476556,0.000560474468079654,0.006751630800149799,4.0,206.0,0.0008384975327065234,5.0625,-0.125,9.513546665464094e-05,1.7910701393229903e-05,1.3276252754731082e-05,1.5124009070136341e-05
D,Rout128 Bjorhus,1.5087910750714824,0.9292366543959275,0.0005602886145950705,0.0067785917572514625,4.0,206.0,0.0008389491071741501,5.0,0.0,9.671102187614017e-05,1.8077665604645785e-05,1.3493494887410475e-05,1.5443005994828024e-05
