# mode	tau_M	R_G_M	h_M	measure	maximum	radius_M	radius_over_h
dynamic	8.00000000000000000e+00	4.00000000000000000e+00	1.56250000000000000e-02	dt-frame	1.61260057274633800e-02	9.47215285389229750e-02	6.06217782649107040e+00
dynamic	8.00000000000000000e+00	4.00000000000000000e+00	1.56250000000000000e-02	dtt-frame	8.90266155486150491e-03	9.47215285389229750e-02	6.06217782649107040e+00
dynamic	8.00000000000000000e+00	4.00000000000000000e+00	1.56250000000000000e-02	spin	1.00843942478848048e+00	1.35316469341318531e-02	8.66025403784438597e-01
dynamic	8.00000000000000000e+00	4.00000000000000000e+00	1.56250000000000000e-02	spin-derivative	1.80928667585542602e-01	5.57924095979910190e-02	3.57071421427142521e+00
dynamic	8.00000000000000000e+00	4.00000000000000000e+00	1.56250000000000000e-02	reference-Ricci	3.05761995743501647e+00	1.35316469341318531e-02	8.66025403784438597e-01
dynamic	8.00000000000000000e+00	4.00000000000000000e+00	1.56250000000000000e-02	reference-Riemann	1.02033494198364760e+00	1.35316469341318531e-02	8.66025403784438597e-01
dynamic	8.00000000000000000e+00	4.00000000000000000e+00	1.56250000000000000e-02	source-q	0.00000000000000000e+00	9.47215285389229750e-02	6.06217782649107040e+00
dynamic	8.00000000000000000e+00	4.00000000000000000e+00	1.56250000000000000e-02	source-delta	0.00000000000000000e+00	9.47215285389229750e-02	6.06217782649107040e+00
dynamic	8.00000000000000000e+00	4.00000000000000000e+00	1.56250000000000000e-02	source-curvature	6.11523991487003293e+00	1.35316469341318531e-02	8.66025403784438597e-01
dynamic	8.00000000000000000e+00	4.00000000000000000e+00	1.56250000000000000e-02	source-qq	0.00000000000000000e+00	9.47215285389229750e-02	6.06217782649107040e+00
dynamic	8.00000000000000000e+00	4.00000000000000000e+00	1.56250000000000000e-02	source-delta-product	0.00000000000000000e+00	9.47215285389229750e-02	6.06217782649107040e+00
dynamic	8.00000000000000000e+00	4.00000000000000000e+00	1.56250000000000000e-02	source-damping	0.00000000000000000e+00	9.47215285389229750e-02	6.06217782649107040e+00
dynamic	8.00000000000000000e+00	4.00000000000000000e+00	1.56250000000000000e-02	source-frame-correction	0.00000000000000000e+00	9.47215285389229750e-02	6.06217782649107040e+00
dynamic	8.00000000000000000e+00	4.00000000000000000e+00	1.56250000000000000e-02	source-total	6.11523991487003293e+00	1.35316469341318531e-02	8.66025403784438597e-01
dynamic	8.00000000000000000e+00	4.00000000000000000e+00	7.81250000000000000e-03	qdot-W-logrho	1.17090398598363588e+00	6.76582346706592654e-03	8.66025403784438597e-01
dynamic	8.00000000000000000e+00	4.00000000000000000e+00	7.81250000000000000e-03	qdot2-W2-logrho2	1.37101614439236674e+00	6.76582346706592654e-03	8.66025403784438597e-01
dynamic	8.00000000000000000e+00	4.00000000000000000e+00	7.81250000000000000e-03	dt-frame	7.37142213189510669e-03	4.73607642694614875e-02	6.06217782649107040e+00
dynamic	8.00000000000000000e+00	4.00000000000000000e+00	7.81250000000000000e-03	dtt-frame	5.26860926246290086e-03	4.73607642694614875e-02	6.06217782649107040e+00
dynamic	8.00000000000000000e+00	4.00000000000000000e+00	7.81250000000000000e-03	spin	1.17090398598363610e+00	6.76582346706592654e-03	8.66025403784438597e-01
dynamic	8.00000000000000000e+00	4.00000000000000000e+00	7.81250000000000000e-03	spin-derivative	1.67720483190362146e-01	2.78962047989955095e-02	3.57071421427142521e+00
dynamic	8.00000000000000000e+00	4.00000000000000000e+00	7.81250000000000000e-03	reference-Ricci	4.11643193471690694e+00	6.76582346706592654e-03	8.66025403784438597e-01
dynamic	8.00000000000000000e+00	4.00000000000000000e+00	7.81250000000000000e-03	reference-Riemann	1.37270789516227021e+00	6.76582346706592654e-03	8.66025403784438597e-01
dynamic	8.00000000000000000e+00	4.00000000000000000e+00	7.81250000000000000e-03	source-q	0.00000000000000000e+00	4.73607642694614875e-02	6.06217782649107040e+00
dynamic	8.00000000000000000e+00	4.00000000000000000e+00	7.81250000000000000e-03	source-delta	0.00000000000000000e+00	4.73607642694614875e-02	6.06217782649107040e+00
dynamic	8.00000000000000000e+00	4.00000000000000000e+00	7.81250000000000000e-03	source-curvature	8.23286386943381387e+00	6.76582346706592654e-03	8.66025403784438597e-01
dynamic	8.00000000000000000e+00	4.00000000000000000e+00	7.81250000000000000e-03	source-qq	0.00000000000000000e+00	4.73607642694614875e-02	6.06217782649107040e+00
dynamic	8.00000000000000000e+00	4.00000000000000000e+00	7.81250000000000000e-03	source-delta-product	0.00000000000000000e+00	4.73607642694614875e-02	6.06217782649107040e+00
dynamic	8.00000000000000000e+00	4.00000000000000000e+00	7.81250000000000000e-03	source-damping	0.00000000000000000e+00	4.73607642694614875e-02	6.06217782649107040e+00
dynamic	8.00000000000000000e+00	4.00000000000000000e+00	7.81250000000000000e-03	source-frame-correction	0.00000000000000000e+00	4.73607642694614875e-02	6.06217782649107040e+00
dynamic	8.00000000000000000e+00	4.00000000000000000e+00	7.81250000000000000e-03	source-total	8.23286386943381387e+00	6.76582346706592654e-03	8.66025403784438597e-01
static	8.00000000000000000e+00	4.00000000000000000e+00	6.25000000000000000e-02	qdot-W-logrho	0.00000000000000000e+00	3.78886114155691900e-01	6.06217782649107040e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	6.25000000000000000e-02	qdot2-W2-logrho2	0.00000000000000000e+00	3.78886114155691900e-01	6.06217782649107040e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	6.25000000000000000e-02	dt-frame	0.00000000000000000e+00	3.78886114155691900e-01	6.06217782649107040e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	6.25000000000000000e-02	dtt-frame	0.00000000000000000e+00	3.78886114155691900e-01	6.06217782649107040e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	6.25000000000000000e-02	spin	7.03789572137252573e-01	2.23169638391964076e-01	3.57071421427142521e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	6.25000000000000000e-02	spin-derivative	4.92318832751223179e-01	3.78886114155691900e-01	6.06217782649107040e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	6.25000000000000000e-02	reference-Ricci	2.33811047371122349e-01	3.10933574095818732e-01	4.97493718553309971e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	6.25000000000000000e-02	reference-Riemann	1.61118795497852130e-01	2.23169638391964076e-01	3.57071421427142521e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	6.25000000000000000e-02	source-q	0.00000000000000000e+00	3.78886114155691900e-01	6.06217782649107040e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	6.25000000000000000e-02	source-delta	0.00000000000000000e+00	3.78886114155691900e-01	6.06217782649107040e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	6.25000000000000000e-02	source-curvature	4.67622094742244698e-01	3.10933574095818732e-01	4.97493718553309971e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	6.25000000000000000e-02	source-qq	0.00000000000000000e+00	3.78886114155691900e-01	6.06217782649107040e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	6.25000000000000000e-02	source-delta-product	0.00000000000000000e+00	3.78886114155691900e-01	6.06217782649107040e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	6.25000000000000000e-02	source-damping	0.00000000000000000e+00	3.78886114155691900e-01	6.06217782649107040e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	6.25000000000000000e-02	source-frame-correction	0.00000000000000000e+00	3.78886114155691900e-01	6.06217782649107040e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	6.25000000000000000e-02	source-total	4.67622094742244698e-01	3.10933574095818732e-01	4.97493718553309971e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	4.16666666666666644e-02	qdot-W-logrho	0.00000000000000000e+00	2.52590742770461230e-01	6.06217782649106951e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	4.16666666666666644e-02	qdot2-W2-logrho2	0.00000000000000000e+00	2.52590742770461230e-01	6.06217782649106951e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	4.16666666666666644e-02	dt-frame	0.00000000000000000e+00	2.52590742770461230e-01	6.06217782649106951e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	4.16666666666666644e-02	dtt-frame	0.00000000000000000e+00	2.52590742770461230e-01	6.06217782649106951e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	4.16666666666666644e-02	spin	5.71577005310597186e-01	1.48779758927976014e-01	3.57071421427142432e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	4.16666666666666644e-02	spin-derivative	3.25302627866052130e-01	2.52590742770461230e-01	6.06217782649106951e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	4.16666666666666644e-02	reference-Ricci	1.55990657698049651e-01	2.07289049397212460e-01	4.97493718553309971e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	4.16666666666666644e-02	reference-Riemann	1.07259632416529693e-01	1.48779758927976014e-01	3.57071421427142432e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	4.16666666666666644e-02	source-q	0.00000000000000000e+00	2.52590742770461230e-01	6.06217782649106951e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	4.16666666666666644e-02	source-delta	0.00000000000000000e+00	2.52590742770461230e-01	6.06217782649106951e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	4.16666666666666644e-02	source-curvature	3.11981315396099301e-01	2.07289049397212460e-01	4.97493718553309971e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	4.16666666666666644e-02	source-qq	0.00000000000000000e+00	2.52590742770461230e-01	6.06217782649106951e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	4.16666666666666644e-02	source-delta-product	0.00000000000000000e+00	2.52590742770461230e-01	6.06217782649106951e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	4.16666666666666644e-02	source-damping	0.00000000000000000e+00	2.52590742770461230e-01	6.06217782649106951e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	4.16666666666666644e-02	source-frame-correction	0.00000000000000000e+00	2.52590742770461230e-01	6.06217782649106951e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	4.16666666666666644e-02	source-total	3.11981315396099301e-01	2.07289049397212460e-01	4.97493718553309971e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	3.12500000000000000e-02	qdot-W-logrho	0.00000000000000000e+00	1.89443057077845950e-01	6.06217782649107040e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	3.12500000000000000e-02	qdot2-W2-logrho2	0.00000000000000000e+00	1.89443057077845950e-01	6.06217782649107040e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	3.12500000000000000e-02	dt-frame	0.00000000000000000e+00	1.89443057077845950e-01	6.06217782649107040e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	3.12500000000000000e-02	dtt-frame	0.00000000000000000e+00	1.89443057077845950e-01	6.06217782649107040e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	3.12500000000000000e-02	spin	4.93696304725167456e-01	1.11584819195982038e-01	3.57071421427142521e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	3.12500000000000000e-02	spin-derivative	2.42031217128306886e-01	1.89443057077845950e-01	6.06217782649107040e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	3.12500000000000000e-02	reference-Ricci	1.16668093669983153e-01	1.55466787047909366e-01	4.97493718553309971e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	3.12500000000000000e-02	reference-Riemann	8.04164992572197757e-02	1.11584819195982038e-01	3.57071421427142521e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	3.12500000000000000e-02	source-q	0.00000000000000000e+00	1.89443057077845950e-01	6.06217782649107040e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	3.12500000000000000e-02	source-delta	0.00000000000000000e+00	1.89443057077845950e-01	6.06217782649107040e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	3.12500000000000000e-02	source-curvature	2.33336187339966306e-01	1.55466787047909366e-01	4.97493718553309971e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	3.12500000000000000e-02	source-qq	0.00000000000000000e+00	1.89443057077845950e-01	6.06217782649107040e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	3.12500000000000000e-02	source-delta-product	0.00000000000000000e+00	1.89443057077845950e-01	6.06217782649107040e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	3.12500000000000000e-02	source-damping	0.00000000000000000e+00	1.89443057077845950e-01	6.06217782649107040e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	3.12500000000000000e-02	source-frame-correction	0.00000000000000000e+00	1.89443057077845950e-01	6.06217782649107040e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	3.12500000000000000e-02	source-total	2.33336187339966306e-01	1.55466787047909366e-01	4.97493718553309971e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	2.08333333333333322e-02	qdot-W-logrho	0.00000000000000000e+00	1.26295371385230615e-01	6.06217782649106951e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	2.08333333333333322e-02	qdot2-W2-logrho2	0.00000000000000000e+00	1.26295371385230615e-01	6.06217782649106951e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	2.08333333333333322e-02	dt-frame	0.00000000000000000e+00	1.26295371385230615e-01	6.06217782649106951e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	2.08333333333333322e-02	dtt-frame	0.00000000000000000e+00	1.26295371385230615e-01	6.06217782649106951e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	2.08333333333333322e-02	spin	4.02139002152693603e-01	7.43898794639880068e-02	3.57071421427142432e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	2.08333333333333322e-02	spin-derivative	1.59913935684653119e-01	1.26295371385230615e-01	6.06217782649106951e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	2.08333333333333322e-02	reference-Ricci	7.74681001363571597e-02	1.03644524698606230e-01	4.97493718553309971e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	2.08333333333333322e-02	reference-Riemann	5.36025418041390644e-02	7.43898794639880068e-02	3.57071421427142432e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	2.08333333333333322e-02	source-q	0.00000000000000000e+00	1.26295371385230615e-01	6.06217782649106951e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	2.08333333333333322e-02	source-delta	0.00000000000000000e+00	1.26295371385230615e-01	6.06217782649106951e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	2.08333333333333322e-02	source-curvature	1.54936200272714319e-01	1.03644524698606230e-01	4.97493718553309971e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	2.08333333333333322e-02	source-qq	0.00000000000000000e+00	1.26295371385230615e-01	6.06217782649106951e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	2.08333333333333322e-02	source-delta-product	0.00000000000000000e+00	1.26295371385230615e-01	6.06217782649106951e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	2.08333333333333322e-02	source-damping	0.00000000000000000e+00	1.26295371385230615e-01	6.06217782649106951e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	2.08333333333333322e-02	source-frame-correction	0.00000000000000000e+00	1.26295371385230615e-01	6.06217782649106951e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	2.08333333333333322e-02	source-total	1.54936200272714319e-01	1.03644524698606230e-01	4.97493718553309971e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	1.56250000000000000e-02	qdot-W-logrho	0.00000000000000000e+00	9.47215285389229750e-02	6.06217782649107040e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	1.56250000000000000e-02	qdot2-W2-logrho2	0.00000000000000000e+00	9.47215285389229750e-02	6.06217782649107040e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	1.56250000000000000e-02	dt-frame	0.00000000000000000e+00	9.47215285389229750e-02	6.06217782649107040e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	1.56250000000000000e-02	dtt-frame	0.00000000000000000e+00	9.47215285389229750e-02	6.06217782649107040e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	1.56250000000000000e-02	spin	3.47904827970518193e-01	5.57924095979910190e-02	3.57071421427142521e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	1.56250000000000000e-02	spin-derivative	1.19412771569252535e-01	9.47215285389229750e-02	6.06217782649107040e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	1.56250000000000000e-02	reference-Ricci	5.79755130670018826e-02	7.77333935239546830e-02	4.97493718553309971e+00
static	8.00000000000000000e+00	4.00000000000000000e+00	1.56250000000000000e-02	reference-Riemann	4.02010826102384144e-02	5.57924095979910190e-02	3.57071421427142521e+00
