prescription,time,dt,C-norm2,H-norm2,M-norm2,Z-norm2,max_abs_K,maxAbsKret,cycle,axisLapse,axisTau,axisKret,muMin,muMax
local_chi_gradient_norm,8.2683105468746234e+00,1.4648437499999999e-04,1.6546865000281425e+05,1.2645744363078020e+05,3.9008455196646675e+04,8.1161925985937966e-02,4.3273683616612107e+02,6.0885972493647566e+09,2.2000000000000000e+03,7.6536363854386358e-01,4.9469160489905972e+00,2.7689130510037518e-02,1.1810532197096409e-04,3.1925308406925092e+02
local_chi_gradient_norm,8.2688964843746220e+00,1.4648437499999999e-04,1.4203480819060036e+05,1.0583933566338821e+05,3.6192762894066960e+04,8.0388657466905614e-02,4.2287941667308837e+02,4.3549892975098801e+09,2.2040000000000000e+03,7.6551555062635357e-01,4.9473645487553135e+00,2.7468673523519470e-02,1.1661341404827513e-04,3.1262938470809684e+02
local_chi_gradient_norm,8.2694824218746206e+00,1.4648437499999999e-04,1.2788778205342320e+05,9.4181273469213193e+04,3.3703855766698201e+04,8.0416125546589334e-02,4.1220154570937132e+02,3.9955864844972825e+09,2.2080000000000000e+03,7.6566741318178222e-01,4.9478131375165093e+00,2.7260347322390327e-02,1.1514004060552187e-04,3.0875310238020904e+02
local_chi_gradient_norm,8.2700683593746191e+00,1.4648437499999999e-04,1.2564057485387630e+05,9.3412241418325357e+04,3.2225743066124738e+04,7.9933941086778038e-02,4.0142835821594309e+02,3.5783227255544252e+09,2.2120000000000000e+03,7.6581922615646381e-01,4.9482618152451474e+00,2.7065435755566539e-02,1.1368516937620643e-04,3.0281450168649866e+02
local_chi_gradient_norm,8.2706542968746177e+00,1.4648437499999999e-04,1.3498333217110208e+05,1.0295871478444226e+05,3.2022081014925810e+04,7.8943502419990111e-02,3.9115254509517712e+02,3.6859072634344134e+09,2.2160000000000000e+03,7.6597098949711562e-01,4.9487105819121622e+00,2.6885203310172367e-02,1.1224929782833872e-04,2.9557443196220083e+02
local_chi_gradient_norm,8.2712402343746163e+00,1.4648437499999999e-04,1.5204365230785389e+05,1.1900039355907684e+05,3.3040750059822451e+04,7.9078928503785811e-02,3.8159636275529897e+02,6.3914962107667465e+09,2.2200000000000000e+03,7.6612270315079156e-01,4.9491594374884560e+00,2.6720892013231613e-02,1.1083340906274888e-04,2.8815801084693055e+02
local_chi_gradient_norm,8.2718261718746149e+00,1.4648437499999999e-04,1.8042941723175516e+05,1.4504326897818418e+05,3.5383635914226339e+04,7.9021959652421828e-02,3.9730546169392090e+02,8.9626625211428661e+09,2.2240000000000000e+03,7.6627436706468943e-01,4.9496083819448966e+00,2.6573685464477192e-02,1.0943956242867553e-04,2.8168118579224108e+02
local_chi_gradient_norm,8.2724121093746135e+00,1.4648437499999999e-04,2.2028711336456868e+05,1.8086925173089799e+05,3.9415316843914428e+04,7.8134704611285008e-02,4.1555237289370268e+02,1.1238359360541092e+10,2.2280000000000000e+03,7.6642598118490957e-01,4.9500574152523269e+00,2.6444497523242495e-02,1.0807486696909376e-04,2.9614686699284010e+02
local_chi_gradient_norm,8.2729980468746120e+00,1.4648437499999999e-04,2.4349889769226464e+05,2.0033398586811908e+05,4.3162312745490410e+04,7.8643961871787613e-02,4.2846471667204332e+02,1.1725658988659695e+10,2.2320000000000000e+03,7.6657754545682744e-01,4.9505065373815542e+00,2.6334237260135344e-02,1.0674506328923936e-04,3.1280097118595364e+02
local_chi_gradient_norm,8.2735839843746106e+00,1.4648437499999999e-04,2.5739600200809413e+05,2.1094987898318269e+05,4.6443461161139610e+04,7.9241667263638974e-02,4.3543051117520719e+02,1.1033512809086210e+10,2.2360000000000000e+03,7.6672905982601813e-01,4.9509557483033548e+00,2.6243942374155855e-02,1.0545238568148328e-04,3.2402442061293823e+02
local_chi_gradient_norm,8.2741699218746092e+00,1.4648437499999999e-04,2.5556922187157761e+05,2.0726629951633755e+05,4.8300204535506877e+04,7.9046420162298459e-02,4.3693449169017981e+02,9.9253701798543129e+09,2.2400000000000000e+03,7.6688052423859876e-01,4.9514050479884739e+00,2.6174736198947657e-02,1.0419707403391125e-04,3.3080955085256670e+02
local_chi_gradient_norm,8.2747558593746078e+00,1.4648437499999999e-04,2.4394750545855463e+05,1.9533152656058909e+05,4.8613223789812211e+04,7.8977968185183212e-02,4.3404428288110648e+02,1.0368979839182404e+10,2.2440000000000000e+03,7.6703193864137575e-01,4.9518544364076220e+00,2.6127783024452681e-02,1.0297854228468497e-04,3.3437458264109790e+02
local_chi_gradient_norm,8.2753417968746064e+00,1.4648437499999999e-04,2.2293354979310767e+05,1.7569722362843968e+05,4.7233556386851596e+04,7.9772384223836160e-02,4.2761805002198241e+02,9.1423741577970676e+09,2.2480000000000000e+03,7.6718330298185589e-01,4.9523039135314821e+00,2.6104251967698774e-02,1.0179614569620475e-04,3.3258438312137446e+02
local_chi_gradient_norm,8.2759277343746049e+00,1.4648437499999999e-04,2.0090638291661697e+05,1.5568262512375994e+05,4.5221005926629048e+04,7.9199167775804741e-02,4.1873807451021457e+02,7.2331932612763138e+09,2.2520000000000000e+03,7.6733461720821738e-01,4.9527534793307071e+00,2.6105296601176994e-02,1.0064953249871074e-04,3.3307581686622763e+02
local_chi_gradient_norm,8.2765136718746035e+00,1.4648437499999999e-04,1.8264475944410270e+05,1.3970869730547306e+05,4.2933354967403364e+04,7.8725550538502442e-02,4.0853337022788509e+02,7.8320715457947302e+09,2.2560000000000000e+03,7.6748588126924500e-01,4.9532031337759168e+00,2.6132040473812075e-02,9.9538823742262493e-05,3.2962044170748158e+02
local_chi_gradient_norm,8.2770996093746021e+00,1.4648437499999999e-04,1.7264925586080039e+05,1.3174805990566750e+05,4.0898547494351806e+04,7.9216331453178745e-02,3.9781494952872049e+02,7.2561108102694130e+09,2.2600000000000000e+03,7.6763709511424927e-01,4.9536528768377028e+00,2.6185566642191346e-02,9.8464680536997806e-05,3.2293449687700223e+02
local_chi_gradient_norm,8.2776855468746007e+00,1.4648437499999999e-04,1.7280389794670182e+05,1.3276117601761926e+05,4.0040135687122631e+04,7.8832840600035939e-02,3.8737807217298786e+02,5.6271798970204792e+09,2.2640000000000000e+03,7.6778825869299006e-01,4.9541027084866274e+00,2.6266912348940012e-02,9.7428274330643301e-05,3.1446792189456409e+02
local_chi_gradient_norm,8.2782714843745993e+00,1.4648437499999999e-04,1.8078746864598594e+05,1.4058304563153200e+05,4.0201879367171605e+04,8.0457588971328070e-02,3.7761185316269507e+02,5.1767879202691851e+09,2.2680000000000000e+03,7.6793937195559847e-01,4.9545526286932224e+00,2.6377063911806015e-02,9.6431242517891672e-05,3.0661428688398462e+02
local_chi_gradient_norm,8.2788574218745978e+00,1.4648437499999999e-04,1.9518839716158266e+05,1.5357693817181190e+05,4.1608936234539709e+04,8.0984643757774685e-02,3.8377074200652044e+02,7.3913441671149282e+09,2.2720000000000000e+03,7.6809043485247908e-01,4.9550026374279907e+00,2.6516946207510092e-02,9.5475682481202225e-05,3.0097569167131439e+02
local_chi_gradient_norm,8.2794433593745964e+00,1.4648437499999999e-04,2.3793923398711381e+05,1.9283494752585492e+05,4.5101752520269889e+04,8.0824534030787237e-02,4.0315121466447209e+02,1.0152000566282133e+10,2.2760000000000000e+03,7.6824144733330635e-01,4.9554527346614075e+00,2.6687154647754216e-02,0.0000000000000000e+00,2.9980945483265174e+02
local_chi_gradient_norm,8.2800292968745950e+00,1.4648437499999999e-04,2.5931598798140627e+05,2.1094113862572794e+05,4.8372279126069909e+04,8.0897010564416880e-02,4.1701624641459216e+02,1.0670035443170362e+10,2.2800000000000000e+03,7.6839240934662356e-01,4.9559029203639176e+00,2.6888082013393353e-02,9.3708310687547349e-05,3.1255893098930039e+02
local_chi_gradient_norm,8.2806152343745936e+00,1.4648437499999999e-04,2.7688527133784664e+05,2.2455444652254126e+05,5.2328201701233018e+04,8.1531734052611562e-02,4.2494316467001573e+02,1.0139686269548531e+10,2.2840000000000000e+03,7.6854332084102428e-01,4.9563531945059340e+00,2.7120308701850782e-02,9.2903946969832602e-05,3.2531390384447548e+02
local_chi_gradient_norm,8.2812011718745921e+00,1.4648437499999999e-04,2.8262227592796454e+05,2.2797600247451232e+05,5.4643593011267396e+04,8.2320492773416062e-02,4.2720439211143110e+02,1.1135623691454826e+10,2.2880000000000000e+03,7.6869418176558879e-01,4.9568035570578406e+00,2.7384552992222644e-02,9.2154004974244241e-05,3.3584310489909620e+02
local_chi_gradient_norm,8.2817871093745907e+00,1.4648437499999999e-04,2.7793273867389600e+05,2.2226047963778186e+05,5.5669535258146010e+04,8.2174512056370524e-02,4.2480868584099449e+02,1.1932594020128309e+10,2.2920000000000000e+03,7.6884499207007728e-01,4.9572540079899916e+00,2.7681602490095464e-02,9.1458646368656208e-05,3.3988730365096001e+02
local_chi_gradient_norm,8.2823730468745893e+00,1.4648437499999999e-04,2.6612579520130774e+05,2.1055567546837777e+05,5.5567369462884759e+04,8.3285949873970269e-02,4.1876962201401386e+02,1.0626027199524853e+10,2.2960000000000000e+03,7.6899575170496892e-01,4.9577045472727139e+00,2.8012255973473517e-02,9.0818040580575071e-05,3.4407244644957348e+02
local_chi_gradient_norm,8.2829589843745879e+00,1.4648437499999999e-04,2.5226975664157470e+05,1.9770447668069470e+05,5.4562531001433235e+04,8.3446237504012422e-02,4.1016600102010148e+02,1.0757829274954250e+10,2.3000000000000000e+03,7.6914646062143088e-01,4.9581551748763033e+00,2.8377287462895903e-02,9.0232643375722760e-05,3.4516288212903197e+02
local_chi_gradient_norm,8.2835449218745865e+00,1.4648437499999999e-04,2.3971232364363971e+05,1.8673716148527813e+05,5.2972441458850721e+04,8.3091197667439040e-02,4.0024634211376690e+02,1.1787030996992107e+10,2.3040000000000000e+03,7.6929711877125295e-01,4.9586058907710271e+00,2.8777423925288054e-02,8.9703293131139863e-05,3.4132944002512693e+02
local_chi_gradient_norm,8.2841308593745850e+00,1.4648437499999999e-04,2.3210657242595154e+05,1.8036347996092596e+05,5.1740415491030602e+04,8.4326709173905612e-02,3.8987582725892082e+02,1.0926370538297016e+10,2.3080000000000000e+03,7.6944772610675849e-01,4.9590566949271260e+00,2.9213328720351969e-02,8.9231211311574806e-05,3.3403252247002268e+02
local_chi_gradient_norm,8.2847167968745836e+00,1.4648437499999999e-04,2.3210124058751835e+05,1.8062570958745130e+05,5.1472905598951176e+04,8.4592590549283919e-02,3.7968564100510241e+02,8.5485208811928062e+09,2.3120000000000000e+03,7.6959828258071883e-01,4.9595075873148122e+00,2.9685594865046766e-02,8.8817925753616994e-05,3.2850357842222934e+02
local_chi_gradient_norm,8.2853027343745822e+00,1.4648437499999999e-04,2.3438106541272436e+05,1.8292612019027001e+05,5.1452366721306673e+04,8.3518721856989608e-02,3.7003086665318563e+02,8.0759559713536491e+09,2.3160000000000000e+03,7.6974878814627656e-01,4.9599585679042697e+00,3.0194742951323243e-02,8.8465170932664901e-05,3.2334178254188834e+02
local_chi_gradient_norm,8.2858886718745808e+00,1.4648437499999999e-04,2.4871412515434416e+05,1.9583346583464087e+05,5.2878101452106683e+04,8.5262546725855357e-02,3.8284496997925021e+02,8.7991911612922401e+09,2.3200000000000000e+03,7.6989924275677302e-01,4.9604096366656547e+00,3.0741182688601695e-02,8.8174843019639515e-05,3.1705702415478066e+02
local_chi_gradient_norm,8.2864746093745794e+00,1.4648437499999999e-04,2.8727727063523157e+05,2.3059264053380076e+05,5.6682066122354110e+04,8.6471555402904243e-02,4.0062106690510399e+02,9.6652420115942478e+09,2.3240000000000000e+03,7.7004964636445317e-01,4.9608607935690987e+00,3.1324810889206217e-02,8.7949072753430621e-05,3.1707063825522295e+02
local_chi_gradient_norm,8.2870605468745779e+00,1.4648437499999999e-04,3.0327928260511701e+05,2.4331516986572280e+05,5.9961528061414640e+04,8.4683591689119278e-02,4.1275409004695075e+02,1.0052967321527170e+10,2.3280000000000000e+03,7.7019999892069513e-01,4.9613120385847029e+00,3.1945424844675344e-02,8.7788838212699859e-05,3.2010491089749854e+02
local_chi_gradient_norm,8.2876464843745765e+00,1.4648437499999999e-04,3.1619647137557255e+05,2.5284236682896913e+05,6.3351477400790849e+04,8.6271835470344338e-02,4.1893925860489878e+02,9.4615484569889698e+09,2.3320000000000000e+03,7.7035030037708263e-01,4.9617633716825402e+00,3.2603074680848179e-02,8.7694106781488807e-05,3.3262857832519069e+02
local_chi_gradient_norm,8.2882324218745751e+00,1.4648437499999999e-04,3.1982167469754018e+05,2.5399008649940183e+05,6.5828909044331740e+04,8.9924242749490887e-02,4.1963740140750122e+02,1.1639443300383160e+10,2.3360000000000000e+03,7.7050055068575751e-01,4.9622147928326541e+00,3.3297971382643433e-02,8.7664583584501544e-05,3.4148668791934870e+02
local_chi_gradient_norm,8.2888183593745737e+00,1.4648437499999999e-04,3.1741460952338402e+05,2.5012295279880590e+05,6.7288947796829758e+04,8.7346675362043491e-02,4.1599788453648102e+02,1.2302149014451195e+10,2.3400000000000000e+03,7.7065074979957160e-01,4.9626663020050614e+00,3.4030398310608723e-02,8.7700114876164452e-05,3.4641810569764482e+02
local_chi_gradient_norm,8.2894042968745723e+00,1.4648437499999999e-04,3.1116707893635187e+05,2.4392918243565568e+05,6.7235169081091852e+04,8.7100399297174849e-02,4.0905478692680913e+02,1.0924023840637379e+10,2.3440000000000000e+03,7.7080089767209559e-01,4.9631178991697524e+00,3.4800640232348558e-02,8.7800830229520989e-05,3.5242607071533359e+02
local_chi_gradient_norm,8.2899902343745708e+00,1.4648437499999999e-04,3.0274611752966890e+05,2.3591072957974020e+05,6.6832648475142210e+04,9.2588352311647359e-02,3.9995712691076085e+02,1.3605242027563707e+10,2.3480000000000000e+03,7.7095099425757330e-01,4.9635695842966889e+00,3.5608942182557959e-02,8.7967138186079624e-05,3.5235748271652648e+02
local_chi_gradient_norm,8.2905761718745694e+00,1.4648437499999999e-04,2.9955810072503943e+05,2.3272902026457075e+05,6.6826364229650193e+04,9.1196786287628367e-02,3.8993596001107835e+02,1.4822752244258228e+10,2.3520000000000000e+03,7.7110103951084608e-01,4.9640213573558070e+00,3.6455484010789824e-02,8.8199648228997051e-05,3.4754464087423980e+02
local_chi_gradient_norm,8.2911621093745680e+00,1.4648437499999999e-04,2.9867070420876140e+05,2.3243874061806779e+05,6.6229292016698819e+04,8.7440760194196859e-02,3.7969356828573859e+02,1.3541739798691202e+10,2.3560000000000000e+03,7.7125103338725354e-01,4.9644732183170150e+00,3.7340362623763404e-02,8.8499054247720161e-05,3.4278019424735612e+02
local_chi_gradient_norm,8.2917480468745666e+00,1.4648437499999999e-04,2.9949763013045449e+05,2.3316461570848865e+05,6.6330367020732810e+04,9.3607242086344702e-02,3.6971321495466759e+02,1.0292244160666750e+10,2.3600000000000000e+03,7.7140097584255185e-01,4.9649251671501986e+00,3.8263588978619617e-02,8.8866034650758295e-05,3.3984495563527463e+02
local_chi_gradient_norm,8.2923339843745651e+00,1.4648437499999999e-04,3.0131407660237816e+05,2.3366993349353925e+05,6.7641519234620297e+04,9.5806841149425032e-02,3.6848816486839485e+02,1.2168417299978115e+10,2.3640000000000000e+03,7.7155086683284013e-01,4.9653772038252129e+00,3.9225089759527466e-02,8.9301163102352660e-05,3.3356325022594865e+02
local_chi_gradient_norm,8.2929199218745637e+00,1.4648437499999999e-04,3.4194991678722826e+05,2.7108687006949075e+05,7.0860451808359430e+04,8.8821871022498181e-02,3.8867628523555896e+02,1.4350352376812109e+10,2.3680000000000000e+03,7.7170070631379684e-01,4.9658293283118908e+00,4.0224430169705228e-02,8.9803473261598375e-05,3.3055434710024332e+02
local_chi_gradient_norm,8.2935058593745623e+00,1.4648437499999999e-04,3.5878649733424379e+05,2.8524661828625068e+05,7.3537269236937456e+04,9.3112210560025138e-02,4.0318749423261011e+02,1.3537385702391468e+10,2.3720000000000000e+03,7.7185049423969776e-01,4.9662815405800371e+00,4.1260650038718323e-02,9.0369357220476684e-05,3.3320638946515703e+02
local_chi_gradient_norm,8.2940917968745609e+00,1.4648437499999999e-04,3.7311123761260515e+05,2.9483161352128111e+05,7.8276973943988996e+04,1.0008956612987469e-01,4.1181762927447016e+02,1.0664618187687984e+10,2.3760000000000000e+03,7.7200023056469425e-01,4.9667338405994323e+00,4.2333054025166725e-02,9.0995870726250764e-05,3.3802752368753391e+02
local_chi_gradient_norm,8.2946777343745595e+00,1.4648437499999999e-04,3.8079271189461002e+05,2.9942518874007679e+05,8.1364857616972658e+04,9.3494352358776220e-02,4.1461701357466131e+02,1.0709308836936146e+10,2.3800000000000000e+03,7.7214991524337484e-01,4.9671862283398269e+00,4.3441200481802028e-02,9.1681145253776867e-05,3.4238533026118677e+02
local_chi_gradient_norm,8.2952636718745580e+00,1.4648437499999999e-04,3.7823461350449151e+05,2.9544994056854071e+05,8.2781983845902447e+04,9.2270896171670197e-02,4.1254206587747211e+02,1.2207319778763077e+10,2.3840000000000000e+03,7.7229954823099967e-01,4.9676387037709455e+00,4.4584788014500804e-02,0.0000000000000000e+00,3.4743788586636470e+02
local_chi_gradient_norm,8.2958496093745566e+00,1.4648437499999999e-04,3.7290502898771048e+05,2.8937329285977391e+05,8.3529000284737849e+04,1.0283935703174545e-01,4.0674494010979549e+02,1.2186393514551388e+10,2.3880000000000000e+03,7.7244912948355759e-01,4.9680912668624870e+00,4.5763557190679795e-02,0.0000000000000000e+00,3.5503639637104339e+02
local_chi_gradient_norm,8.2964355468745552e+00,1.4648437499999999e-04,3.6941677796289488e+05,2.8481356614824245e+05,8.4600475116913702e+04,9.9487891979968601e-02,3.9828392565984268e+02,1.2372026750656847e+10,2.3920000000000000e+03,7.7259865895773538e-01,4.9685439175841264e+00,4.6977225712689065e-02,9.4083658530364612e-05,3.5854571864347446e+02
local_chi_gradient_norm,8.2970214843745538e+00,1.4648437499999999e-04,3.6668354956032278e+05,2.8251380315654213e+05,8.4167037834852061e+04,9.2402564000881870e-02,3.8849273248398811e+02,1.5876857412344009e+10,2.3960000000000000e+03,7.7274813661085040e-01,4.9689966559055136e+00,4.8225453243322183e-02,9.5000404036863542e-05,3.5634648055854581e+02
local_chi_gradient_norm,8.2976074218745524e+00,1.4648437499999999e-04,3.6718326019177987e+05,2.8349497594741004e+05,8.3685575004219034e+04,1.0242486313200799e-01,3.7827854790130613e+02,1.6645338271613714e+10,2.4000000000000000e+03,7.7289756240075236e-01,4.9694494817962696e+00,4.9507815771739461e-02,9.5975590985882778e-05,3.4996537799472344e+02
local_chi_gradient_norm,8.2981933593745509e+00,1.4648437499999999e-04,3.7106607821802673e+05,2.8587793401980167e+05,8.5185451363424465e+04,1.0583582797942845e-01,3.6805221707602999e+02,1.4388380637568951e+10,2.4040000000000000e+03,7.7304693628573018e-01,4.9699023952259953e+00,5.0823797515148400e-02,9.4320670112341557e-05,3.4990095070460069e+02
local_chi_gradient_norm,8.2987792968745495e+00,1.4648437499999999e-04,3.7250583656950382e+05,2.8650537974670302e+05,8.5997815696059130e+04,9.5112508748727301e-02,3.5997750103095257e+02,1.3255902873896591e+10,2.4080000000000000e+03,7.7319625822444427e-01,4.9703553961642637e+00,5.2172796868987417e-02,9.2049165839462482e-05,3.4572067995865854e+02
local_chi_gradient_norm,8.2993652343745481e+00,1.4648437499999999e-04,4.0865747659944789e+05,3.2025597042398440e+05,8.8398869094218520e+04,9.9959874000891930e-02,3.8134353072645661e+02,1.7711745956961205e+10,2.4120000000000000e+03,7.7334552817541469e-01,4.9708084845806280e+00,5.3553954199876269e-02,8.9959712615146427e-05,3.4237072041963836e+02
