receiver_gid,sender_gid,coarse_j,coarse_i,rho,z,variable,received_value,refreshed_value,difference,consumer_neighbor_gid,consumer_coarse_j,consumer_coarse_i,consumer_ox1,consumer_ox2
8,9,4,20,2.0625,-7.9375,Axy,0.00060660099631105417,0.00060615395347394217,-4.470428371119951e-07,2,2,20,0,-1
8,9,4,20,2.0625,-7.9375,Axy,0.00060660099631105417,0.00060615395347394217,-4.470428371119951e-07,2,2,21,0,-1
8,9,4,20,2.0625,-7.9375,Axy,0.00060660099631105417,0.00060615395347394217,-4.470428371119951e-07,2,3,18,0,-1
8,9,4,20,2.0625,-7.9375,Axy,0.00060660099631105417,0.00060615395347394217,-4.470428371119951e-07,2,3,19,0,-1
8,9,4,20,2.0625,-7.9375,Axy,0.00060660099631105417,0.00060615395347394217,-4.470428371119951e-07,2,3,20,0,-1
8,9,4,20,2.0625,-7.9375,Axy,0.00060660099631105417,0.00060615395347394217,-4.470428371119951e-07,2,3,21,0,-1
8,9,4,20,2.0625,-7.9375,Ayy,-0.0011051454468623924,-0.0011050689637816134,7.6483080779050569e-08,2,2,18,0,-1
8,9,4,20,2.0625,-7.9375,Ayy,-0.0011051454468623924,-0.0011050689637816134,7.6483080779050569e-08,2,2,19,0,-1
8,9,4,20,2.0625,-7.9375,Ayy,-0.0011051454468623924,-0.0011050689637816134,7.6483080779050569e-08,2,2,20,0,-1
8,9,4,20,2.0625,-7.9375,Ayy,-0.0011051454468623924,-0.0011050689637816134,7.6483080779050569e-08,2,2,21,0,-1
8,9,4,20,2.0625,-7.9375,Ayy,-0.0011051454468623924,-0.0011050689637816134,7.6483080779050569e-08,2,3,18,0,-1
8,9,4,20,2.0625,-7.9375,Ayy,-0.0011051454468623924,-0.0011050689637816134,7.6483080779050569e-08,2,3,19,0,-1
8,9,4,20,2.0625,-7.9375,Ayy,-0.0011051454468623924,-0.0011050689637816134,7.6483080779050569e-08,2,3,20,0,-1
8,9,4,20,2.0625,-7.9375,Ayy,-0.0011051454468623924,-0.0011050689637816134,7.6483080779050569e-08,2,3,21,0,-1
8,9,4,20,2.0625,-7.9375,Azz,0.00060085754029371233,0.00060126240814840502,4.0486785469269655e-07,2,2,18,0,-1
8,9,4,20,2.0625,-7.9375,Azz,0.00060085754029371233,0.00060126240814840502,4.0486785469269655e-07,2,2,19,0,-1
8,9,4,20,2.0625,-7.9375,Azz,0.00060085754029371233,0.00060126240814840502,4.0486785469269655e-07,2,2,20,0,-1
8,9,4,20,2.0625,-7.9375,Azz,0.00060085754029371233,0.00060126240814840502,4.0486785469269655e-07,2,2,21,0,-1
8,9,4,20,2.0625,-7.9375,Azz,0.00060085754029371233,0.00060126240814840502,4.0486785469269655e-07,2,3,18,0,-1
8,9,4,20,2.0625,-7.9375,Azz,0.00060085754029371233,0.00060126240814840502,4.0486785469269655e-07,2,3,19,0,-1
8,9,4,20,2.0625,-7.9375,Azz,0.00060085754029371233,0.00060126240814840502,4.0486785469269655e-07,2,3,20,0,-1
8,9,4,20,2.0625,-7.9375,Azz,0.00060085754029371233,0.00060126240814840502,4.0486785469269655e-07,2,3,21,0,-1
8,9,4,20,2.0625,-7.9375,Gamx,-0.0010057510398681288,-0.0010055979328772279,1.5310699090086317e-07,2,2,18,0,-1
8,9,4,20,2.0625,-7.9375,Gamx,-0.0010057510398681288,-0.0010055979328772279,1.5310699090086317e-07,2,2,19,0,-1
8,9,4,20,2.0625,-7.9375,Gamx,-0.0010057510398681288,-0.0010055979328772279,1.5310699090086317e-07,2,2,20,0,-1
8,9,4,20,2.0625,-7.9375,Gamx,-0.0010057510398681288,-0.0010055979328772279,1.5310699090086317e-07,2,2,21,0,-1
8,9,4,20,2.0625,-7.9375,Gamx,-0.0010057510398681288,-0.0010055979328772279,1.5310699090086317e-07,2,3,18,0,-1
8,9,4,20,2.0625,-7.9375,Gamx,-0.0010057510398681288,-0.0010055979328772279,1.5310699090086317e-07,2,3,19,0,-1
8,9,4,20,2.0625,-7.9375,Gamx,-0.0010057510398681288,-0.0010055979328772279,1.5310699090086317e-07,2,3,20,0,-1
8,9,4,20,2.0625,-7.9375,Gamx,-0.0010057510398681288,-0.0010055979328772279,1.5310699090086317e-07,2,3,21,0,-1
8,9,4,20,2.0625,-7.9375,Gamy,-0.0087645980779773695,-0.0087642595684033729,3.3850957399661485e-07,2,2,18,0,-1
8,9,4,20,2.0625,-7.9375,Gamy,-0.0087645980779773695,-0.0087642595684033729,3.3850957399661485e-07,2,2,19,0,-1
8,9,4,20,2.0625,-7.9375,Gamy,-0.0087645980779773695,-0.0087642595684033729,3.3850957399661485e-07,2,2,20,0,-1
8,9,4,20,2.0625,-7.9375,Gamy,-0.0087645980779773695,-0.0087642595684033729,3.3850957399661485e-07,2,2,21,0,-1
8,9,4,20,2.0625,-7.9375,Gamy,-0.0087645980779773695,-0.0087642595684033729,3.3850957399661485e-07,2,3,18,0,-1
8,9,4,20,2.0625,-7.9375,Gamy,-0.0087645980779773695,-0.0087642595684033729,3.3850957399661485e-07,2,3,19,0,-1
8,9,4,20,2.0625,-7.9375,Gamy,-0.0087645980779773695,-0.0087642595684033729,3.3850957399661485e-07,2,3,20,0,-1
8,9,4,20,2.0625,-7.9375,Gamy,-0.0087645980779773695,-0.0087642595684033729,3.3850957399661485e-07,2,3,21,0,-1
8,9,4,20,2.0625,-7.9375,Theta,-9.7162114343188024e-05,-9.747748084288534e-05,-3.1536649969731659e-07,2,2,18,0,-1
8,9,4,20,2.0625,-7.9375,Theta,-9.7162114343188024e-05,-9.747748084288534e-05,-3.1536649969731659e-07,2,2,19,0,-1
8,9,4,20,2.0625,-7.9375,Theta,-9.7162114343188024e-05,-9.747748084288534e-05,-3.1536649969731659e-07,2,2,20,0,-1
8,9,4,20,2.0625,-7.9375,Theta,-9.7162114343188024e-05,-9.747748084288534e-05,-3.1536649969731659e-07,2,2,21,0,-1
8,9,4,20,2.0625,-7.9375,Theta,-9.7162114343188024e-05,-9.747748084288534e-05,-3.1536649969731659e-07,2,3,18,0,-1
8,9,4,20,2.0625,-7.9375,Theta,-9.7162114343188024e-05,-9.747748084288534e-05,-3.1536649969731659e-07,2,3,19,0,-1
8,9,4,20,2.0625,-7.9375,Theta,-9.7162114343188024e-05,-9.747748084288534e-05,-3.1536649969731659e-07,2,3,20,0,-1
8,9,4,20,2.0625,-7.9375,Theta,-9.7162114343188024e-05,-9.747748084288534e-05,-3.1536649969731659e-07,2,3,21,0,-1
8,9,4,20,2.0625,-7.9375,alpha,0.77223277585880434,0.77223277605365992,1.9485557611886861e-10,2,2,18,0,-1
8,9,4,20,2.0625,-7.9375,alpha,0.77223277585880434,0.77223277605365992,1.9485557611886861e-10,2,2,19,0,-1
8,9,4,20,2.0625,-7.9375,alpha,0.77223277585880434,0.77223277605365992,1.9485557611886861e-10,2,2,20,0,-1
8,9,4,20,2.0625,-7.9375,alpha,0.77223277585880434,0.77223277605365992,1.9485557611886861e-10,2,2,21,0,-1
8,9,4,20,2.0625,-7.9375,alpha,0.77223277585880434,0.77223277605365992,1.9485557611886861e-10,2,3,18,0,-1
8,9,4,20,2.0625,-7.9375,alpha,0.77223277585880434,0.77223277605365992,1.9485557611886861e-10,2,3,19,0,-1
8,9,4,20,2.0625,-7.9375,alpha,0.77223277585880434,0.77223277605365992,1.9485557611886861e-10,2,3,20,0,-1
8,9,4,20,2.0625,-7.9375,alpha,0.77223277585880434,0.77223277605365992,1.9485557611886861e-10,2,3,21,0,-1
8,9,4,20,2.0625,-7.9375,betax,-0.00050765154941706579,-0.00050764908490244184,2.4645146239543267e-09,2,2,18,0,-1
8,9,4,20,2.0625,-7.9375,betax,-0.00050765154941706579,-0.00050764908490244184,2.4645146239543267e-09,2,2,19,0,-1
8,9,4,20,2.0625,-7.9375,betax,-0.00050765154941706579,-0.00050764908490244184,2.4645146239543267e-09,2,2,20,0,-1
8,9,4,20,2.0625,-7.9375,betax,-0.00050765154941706579,-0.00050764908490244184,2.4645146239543267e-09,2,2,21,0,-1
8,9,4,20,2.0625,-7.9375,betax,-0.00050765154941706579,-0.00050764908490244184,2.4645146239543267e-09,2,3,18,0,-1
8,9,4,20,2.0625,-7.9375,betax,-0.00050765154941706579,-0.00050764908490244184,2.4645146239543267e-09,2,3,19,0,-1
8,9,4,20,2.0625,-7.9375,betax,-0.00050765154941706579,-0.00050764908490244184,2.4645146239543267e-09,2,3,20,0,-1
8,9,4,20,2.0625,-7.9375,betax,-0.00050765154941706579,-0.00050764908490244184,2.4645146239543267e-09,2,3,21,0,-1
8,9,4,20,2.0625,-7.9375,betay,-0.0040946235321268334,-0.0040946270199893808,-3.4878625473910851e-09,2,2,18,0,-1
8,9,4,20,2.0625,-7.9375,betay,-0.0040946235321268334,-0.0040946270199893808,-3.4878625473910851e-09,2,2,19,0,-1
8,9,4,20,2.0625,-7.9375,betay,-0.0040946235321268334,-0.0040946270199893808,-3.4878625473910851e-09,2,2,20,0,-1
8,9,4,20,2.0625,-7.9375,betay,-0.0040946235321268334,-0.0040946270199893808,-3.4878625473910851e-09,2,2,21,0,-1
8,9,4,20,2.0625,-7.9375,betay,-0.0040946235321268334,-0.0040946270199893808,-3.4878625473910851e-09,2,3,18,0,-1
8,9,4,20,2.0625,-7.9375,betay,-0.0040946235321268334,-0.0040946270199893808,-3.4878625473910851e-09,2,3,19,0,-1
8,9,4,20,2.0625,-7.9375,betay,-0.0040946235321268334,-0.0040946270199893808,-3.4878625473910851e-09,2,3,20,0,-1
8,9,4,20,2.0625,-7.9375,betay,-0.0040946235321268334,-0.0040946270199893808,-3.4878625473910851e-09,2,3,21,0,-1
8,9,4,20,2.0625,-7.9375,Bx,0.00051357210567854004,0.00051357234087650943,2.351979693903522e-10,2,2,18,0,-1
8,9,4,20,2.0625,-7.9375,Bx,0.00051357210567854004,0.00051357234087650943,2.351979693903522e-10,2,2,19,0,-1
8,9,4,20,2.0625,-7.9375,Bx,0.00051357210567854004,0.00051357234087650943,2.351979693903522e-10,2,2,20,0,-1
8,9,4,20,2.0625,-7.9375,Bx,0.00051357210567854004,0.00051357234087650943,2.351979693903522e-10,2,2,21,0,-1
8,9,4,20,2.0625,-7.9375,Bx,0.00051357210567854004,0.00051357234087650943,2.351979693903522e-10,2,3,18,0,-1
8,9,4,20,2.0625,-7.9375,Bx,0.00051357210567854004,0.00051357234087650943,2.351979693903522e-10,2,3,19,0,-1
8,9,4,20,2.0625,-7.9375,Bx,0.00051357210567854004,0.00051357234087650943,2.351979693903522e-10,2,3,20,0,-1
8,9,4,20,2.0625,-7.9375,Bx,0.00051357210567854004,0.00051357234087650943,2.351979693903522e-10,2,3,21,0,-1
8,9,4,20,2.0625,-7.9375,By,-0.0031040773130169863,-0.0031040772138560546,9.9160931636005367e-11,2,2,18,0,-1
8,9,4,20,2.0625,-7.9375,By,-0.0031040773130169863,-0.0031040772138560546,9.9160931636005367e-11,2,2,19,0,-1
8,9,4,20,2.0625,-7.9375,By,-0.0031040773130169863,-0.0031040772138560546,9.9160931636005367e-11,2,2,20,0,-1
8,9,4,20,2.0625,-7.9375,By,-0.0031040773130169863,-0.0031040772138560546,9.9160931636005367e-11,2,2,21,0,-1
8,9,4,20,2.0625,-7.9375,By,-0.0031040773130169863,-0.0031040772138560546,9.9160931636005367e-11,2,3,18,0,-1
8,9,4,20,2.0625,-7.9375,By,-0.0031040773130169863,-0.0031040772138560546,9.9160931636005367e-11,2,3,19,0,-1
8,9,4,20,2.0625,-7.9375,By,-0.0031040773130169863,-0.0031040772138560546,9.9160931636005367e-11,2,3,20,0,-1
8,9,4,20,2.0625,-7.9375,By,-0.0031040773130169863,-0.0031040772138560546,9.9160931636005367e-11,2,3,21,0,-1
8,9,4,21,2.1875,-7.9375,chi,0.59139164151561519,0.5913916448183193,3.3027041101973964e-09,2,2,19,0,-1
8,9,4,21,2.1875,-7.9375,chi,0.59139164151561519,0.5913916448183193,3.3027041101973964e-09,2,2,20,0,-1
8,9,4,21,2.1875,-7.9375,chi,0.59139164151561519,0.5913916448183193,3.3027041101973964e-09,2,2,21,0,-1
8,9,4,21,2.1875,-7.9375,chi,0.59139164151561519,0.5913916448183193,3.3027041101973964e-09,2,3,19,0,-1
8,9,4,21,2.1875,-7.9375,chi,0.59139164151561519,0.5913916448183193,3.3027041101973964e-09,2,3,20,0,-1
8,9,4,21,2.1875,-7.9375,chi,0.59139164151561519,0.5913916448183193,3.3027041101973964e-09,2,3,21,0,-1
8,9,4,21,2.1875,-7.9375,gxx,0.99330164830877943,0.99330166444771417,1.6138934744169831e-08,2,2,19,0,-1
