family,gid,i,j,rho,z,region,difference,absolute_difference
M,31,9,1,5.6484375,-0.4765625,MESHBLOCK_EDGE_OR_CORNER,-0.00012240660132558593,0.00012240660132558593
M,31,10,1,5.6640625,-0.4765625,MESHBLOCK_EDGE_OR_CORNER,-0.00012146987858695354,0.00012146987858695354
M,31,11,1,5.6796875,-0.4765625,MESHBLOCK_EDGE_OR_CORNER,-0.00012120791555529967,0.00012120791555529967
M,31,12,1,5.6953125,-0.4765625,MESHBLOCK_EDGE_OR_CORNER,-0.00011511607272093318,0.00011511607272093318
M,31,13,1,5.7109375,-0.4765625,MESHBLOCK_EDGE_OR_CORNER,-0.00010798650424167166,0.00010798650424167166
M,31,14,1,5.7265625,-0.4765625,MESHBLOCK_EDGE_OR_CORNER,-0.00010006538865138742,0.00010006538865138742
M,31,15,1,5.7421875,-0.4765625,MESHBLOCK_EDGE_OR_CORNER,-9.642132413416739e-05,9.642132413416739e-05
M,31,16,1,5.7578125,-0.4765625,MESHBLOCK_EDGE_OR_CORNER,-8.594601048814306e-05,8.594601048814306e-05
M,31,17,1,5.7734375,-0.4765625,MESHBLOCK_EDGE_OR_CORNER,-7.047894310283759e-05,7.047894310283759e-05
M,31,18,1,5.7890625,-0.4765625,MESHBLOCK_EDGE_OR_CORNER,-6.005974569626808e-05,6.005974569626808e-05
M,31,19,1,5.8046875,-0.4765625,MESHBLOCK_EDGE_OR_CORNER,-4.3837310621791655e-05,4.3837310621791655e-05
M,31,20,1,5.8203125,-0.4765625,MESHBLOCK_EDGE_OR_CORNER,-3.896829095241094e-05,3.896829095241094e-05
M,31,21,1,5.8359375,-0.4765625,MESHBLOCK_EDGE_OR_CORNER,-3.074472819958806e-05,3.074472819958806e-05
M,31,22,1,5.8515625,-0.4765625,MESHBLOCK_EDGE_OR_CORNER,-3.9899304325293405e-05,3.9899304325293405e-05
M,31,23,1,5.8671875,-0.4765625,MESHBLOCK_EDGE_OR_CORNER,-5.651849912857699e-05,5.651849912857699e-05
M,31,24,1,5.8828125,-0.4765625,MESHBLOCK_EDGE_OR_CORNER,-6.236198712439463e-05,6.236198712439463e-05
M,31,25,1,5.8984375,-0.4765625,MESHBLOCK_EDGE_OR_CORNER,-6.378724311636096e-05,6.378724311636096e-05
M,31,26,1,5.9140625,-0.4765625,MESHBLOCK_EDGE_OR_CORNER,-6.108361026612677e-05,6.108361026612677e-05
M,31,27,1,5.9296875,-0.4765625,MESHBLOCK_EDGE_OR_CORNER,-6.633687556196598e-05,6.633687556196598e-05
M,31,28,1,5.9453125,-0.4765625,COARSE_FINE_INTERFACE,-6.435525167617631e-05,6.435525167617631e-05
M,31,29,1,5.9609375,-0.4765625,COARSE_FINE_INTERFACE,-6.924452827849711e-05,6.924452827849711e-05
M,31,30,1,5.9765625,-0.4765625,COARSE_FINE_INTERFACE,-6.909799989568313e-05,6.909799989568313e-05
M,31,31,1,5.9921875,-0.4765625,COARSE_FINE_INTERFACE,-9.090605027812343e-05,9.090605027812343e-05
M,31,0,2,5.5078125,-0.4609375,MESHBLOCK_EDGE_OR_CORNER,0.00021071025999232413,0.00021071025999232413
M,31,1,2,5.5234375,-0.4609375,MESHBLOCK_EDGE_OR_CORNER,0.00014430638251422372,0.00014430638251422372
M,31,2,2,5.5390625,-0.4609375,MESHBLOCK_EDGE_OR_CORNER,7.009936058498018e-05,7.009936058498018e-05
M,31,3,2,5.5546875,-0.4609375,MESHBLOCK_EDGE_OR_CORNER,2.7717692862442352e-06,2.7717692862442352e-06
M,31,4,2,5.5703125,-0.4609375,MESHBLOCK_EDGE_OR_CORNER,-5.1406258237445034e-05,5.1406258237445034e-05
M,31,5,2,5.5859375,-0.4609375,MESHBLOCK_EDGE_OR_CORNER,-8.05209629336542e-05,8.05209629336542e-05
M,31,6,2,5.6015625,-0.4609375,MESHBLOCK_EDGE_OR_CORNER,-0.00011049342264016389,0.00011049342264016389
M,31,7,2,5.6171875,-0.4609375,MESHBLOCK_EDGE_OR_CORNER,-0.00013715503254116217,0.00013715503254116217
M,31,8,2,5.6328125,-0.4609375,MESHBLOCK_EDGE_OR_CORNER,-0.0001459720673550938,0.0001459720673550938
M,31,9,2,5.6484375,-0.4609375,MESHBLOCK_EDGE_OR_CORNER,-0.00014438106557088668,0.00014438106557088668
M,31,10,2,5.6640625,-0.4609375,MESHBLOCK_EDGE_OR_CORNER,-0.00014167672321778522,0.00014167672321778522
M,31,11,2,5.6796875,-0.4609375,MESHBLOCK_EDGE_OR_CORNER,-0.0001382772813179555,0.0001382772813179555
M,31,12,2,5.6953125,-0.4609375,MESHBLOCK_EDGE_OR_CORNER,-0.00012919672360419136,0.00012919672360419136
M,31,13,2,5.7109375,-0.4609375,MESHBLOCK_EDGE_OR_CORNER,-0.00011597642048309133,0.00011597642048309133
M,31,14,2,5.7265625,-0.4609375,MESHBLOCK_EDGE_OR_CORNER,-0.00010442082940398281,0.00010442082940398281
M,31,15,2,5.7421875,-0.4609375,MESHBLOCK_EDGE_OR_CORNER,-9.66121734110642e-05,9.66121734110642e-05
M,31,16,2,5.7578125,-0.4609375,MESHBLOCK_EDGE_OR_CORNER,-8.313896394939715e-05,8.313896394939715e-05
M,31,17,2,5.7734375,-0.4609375,MESHBLOCK_EDGE_OR_CORNER,-6.753265285016751e-05,6.753265285016751e-05
M,31,18,2,5.7890625,-0.4609375,MESHBLOCK_EDGE_OR_CORNER,-5.884773061625326e-05,5.884773061625326e-05
M,31,19,2,5.8046875,-0.4609375,MESHBLOCK_EDGE_OR_CORNER,-4.799518066115238e-05,4.799518066115238e-05
M,31,20,2,5.8203125,-0.4609375,MESHBLOCK_EDGE_OR_CORNER,-4.991116287732125e-05,4.991116287732125e-05
M,31,21,2,5.8359375,-0.4609375,MESHBLOCK_EDGE_OR_CORNER,-4.7265893385680323e-05,4.7265893385680323e-05
M,31,22,2,5.8515625,-0.4609375,MESHBLOCK_EDGE_OR_CORNER,-5.556322867299537e-05,5.556322867299537e-05
M,31,23,2,5.8671875,-0.4609375,MESHBLOCK_EDGE_OR_CORNER,-6.754744981444182e-05,6.754744981444182e-05
M,31,24,2,5.8828125,-0.4609375,MESHBLOCK_EDGE_OR_CORNER,-6.96011183614518e-05,6.96011183614518e-05
M,31,25,2,5.8984375,-0.4609375,MESHBLOCK_EDGE_OR_CORNER,-6.635400344295254e-05,6.635400344295254e-05
M,31,26,2,5.9140625,-0.4609375,MESHBLOCK_EDGE_OR_CORNER,-6.336553809494221e-05,6.336553809494221e-05
M,31,27,2,5.9296875,-0.4609375,MESHBLOCK_EDGE_OR_CORNER,-7.185021549139603e-05,7.185021549139603e-05
M,31,28,2,5.9453125,-0.4609375,COARSE_FINE_INTERFACE,-6.643158199888966e-05,6.643158199888966e-05
M,31,29,2,5.9609375,-0.4609375,COARSE_FINE_INTERFACE,-7.928579309462677e-05,7.928579309462677e-05
M,31,30,2,5.9765625,-0.4609375,COARSE_FINE_INTERFACE,-8.254775620911473e-05,8.254775620911473e-05
M,31,31,2,5.9921875,-0.4609375,COARSE_FINE_INTERFACE,-6.294668035899476e-05,6.294668035899476e-05
M,31,0,3,5.5078125,-0.4453125,MESHBLOCK_EDGE_OR_CORNER,0.00020229669788892897,0.00020229669788892897
M,31,1,3,5.5234375,-0.4453125,MESHBLOCK_EDGE_OR_CORNER,0.00013652244766111047,0.00013652244766111047
M,31,2,3,5.5390625,-0.4453125,MESHBLOCK_EDGE_OR_CORNER,6.661230885661863e-05,6.661230885661863e-05
M,31,3,3,5.5546875,-0.4453125,MESHBLOCK_EDGE_OR_CORNER,2.08928343070733e-06,2.08928343070733e-06
M,31,4,3,5.5703125,-0.4453125,MESHBLOCK_EDGE_OR_CORNER,-5.1816211244971704e-05,5.1816211244971704e-05
M,31,5,3,5.5859375,-0.4453125,MESHBLOCK_EDGE_OR_CORNER,-8.501980025241748e-05,8.501980025241748e-05
M,31,6,3,5.6015625,-0.4453125,MESHBLOCK_EDGE_OR_CORNER,-0.00011887909685635444,0.00011887909685635444
M,31,7,3,5.6171875,-0.4453125,MESHBLOCK_EDGE_OR_CORNER,-0.00014939563721870562,0.00014939563721870562
M,31,8,3,5.6328125,-0.4453125,MESHBLOCK_EDGE_OR_CORNER,-0.0001611506080308688,0.0001611506080308688
M,31,9,3,5.6484375,-0.4453125,MESHBLOCK_EDGE_OR_CORNER,-0.00016250869749528355,0.00016250869749528355
M,31,10,3,5.6640625,-0.4453125,MESHBLOCK_EDGE_OR_CORNER,-0.0001601176402632029,0.0001601176402632029
M,31,11,3,5.6796875,-0.4453125,MESHBLOCK_EDGE_OR_CORNER,-0.00015614340369095336,0.00015614340369095336
M,31,12,3,5.6953125,-0.4453125,MESHBLOCK_EDGE_OR_CORNER,-0.0001470608033488812,0.0001470608033488812
M,31,13,3,5.7109375,-0.4453125,MESHBLOCK_EDGE_OR_CORNER,-0.00012985702926469455,0.00012985702926469455
M,31,14,3,5.7265625,-0.4453125,MESHBLOCK_EDGE_OR_CORNER,-0.00011671969375382071,0.00011671969375382071
M,31,15,3,5.7421875,-0.4453125,MESHBLOCK_EDGE_OR_CORNER,-0.00010660014324666311,0.00010660014324666311
M,31,16,3,5.7578125,-0.4453125,MESHBLOCK_EDGE_OR_CORNER,-9.184251409823758e-05,9.184251409823758e-05
M,31,17,3,5.7734375,-0.4453125,MESHBLOCK_EDGE_OR_CORNER,-7.724688544809971e-05,7.724688544809971e-05
M,31,18,3,5.7890625,-0.4453125,MESHBLOCK_EDGE_OR_CORNER,-7.118122412119808e-05,7.118122412119808e-05
M,31,19,3,5.8046875,-0.4453125,MESHBLOCK_EDGE_OR_CORNER,-6.530744614972916e-05,6.530744614972916e-05
M,31,20,3,5.8203125,-0.4453125,MESHBLOCK_EDGE_OR_CORNER,-6.714354692467068e-05,6.714354692467068e-05
M,31,21,3,5.8359375,-0.4453125,MESHBLOCK_EDGE_OR_CORNER,-6.120952480446595e-05,6.120952480446595e-05
M,31,22,3,5.8515625,-0.4453125,MESHBLOCK_EDGE_OR_CORNER,-6.365013855297503e-05,6.365013855297503e-05
M,31,23,3,5.8671875,-0.4453125,MESHBLOCK_EDGE_OR_CORNER,-7.06577900688038e-05,7.06577900688038e-05
M,31,24,3,5.8828125,-0.4453125,MESHBLOCK_EDGE_OR_CORNER,-7.00547527623472e-05,7.00547527623472e-05
M,31,25,3,5.8984375,-0.4453125,MESHBLOCK_EDGE_OR_CORNER,-6.517286579846228e-05,6.517286579846228e-05
M,31,26,3,5.9140625,-0.4453125,MESHBLOCK_EDGE_OR_CORNER,-6.185385105833617e-05,6.185385105833617e-05
M,31,27,3,5.9296875,-0.4453125,MESHBLOCK_EDGE_OR_CORNER,-7.318713398070387e-05,7.318713398070387e-05
M,31,28,3,5.9453125,-0.4453125,COARSE_FINE_INTERFACE,-7.039280069098017e-05,7.039280069098017e-05
M,31,29,3,5.9609375,-0.4453125,COARSE_FINE_INTERFACE,-7.658743953645967e-05,7.658743953645967e-05
M,31,30,3,5.9765625,-0.4453125,COARSE_FINE_INTERFACE,-6.450096119833804e-05,6.450096119833804e-05
M,31,31,3,5.9921875,-0.4453125,COARSE_FINE_INTERFACE,-4.3585683961127166e-05,4.3585683961127166e-05
M,31,0,4,5.5078125,-0.4296875,MESHBLOCK_EDGE_OR_CORNER,0.00015591788236742044,0.00015591788236742044
M,31,1,4,5.5234375,-0.4296875,MESHBLOCK_EDGE_OR_CORNER,0.00010087399744893163,0.00010087399744893163
M,31,2,4,5.5390625,-0.4296875,MESHBLOCK_EDGE_OR_CORNER,4.4047163269418784e-05,4.4047163269418784e-05
M,31,3,4,5.5546875,-0.4296875,MESHBLOCK_EDGE_OR_CORNER,-8.327463369703098e-06,8.327463369703098e-06
M,31,4,4,5.5703125,-0.4296875,INTERIOR,-5.40240783008291e-05,5.40240783008291e-05
M,31,5,4,5.5859375,-0.4296875,INTERIOR,-8.523867635338482e-05,8.523867635338482e-05
M,31,6,4,5.6015625,-0.4296875,INTERIOR,-0.00011909717493904033,0.00011909717493904033
M,31,7,4,5.6171875,-0.4296875,INTERIOR,-0.00015162071238309987,0.00015162071238309987
M,31,8,4,5.6328125,-0.4296875,INTERIOR,-0.00016624620318773627,0.00016624620318773627
M,31,9,4,5.6484375,-0.4296875,INTERIOR,-0.0001707959407770904,0.0001707959407770904
M,31,10,4,5.6640625,-0.4296875,INTERIOR,-0.00016959667416083625,0.00016959667416083625
M,31,11,4,5.6796875,-0.4296875,INTERIOR,-0.0001664402811122459,0.0001664402811122459
M,31,12,4,5.6953125,-0.4296875,INTERIOR,-0.00015935150547915665,0.00015935150547915665
M,31,13,4,5.7109375,-0.4296875,INTERIOR,-0.00014099610810853905,0.00014099610810853905
M,31,14,4,5.7265625,-0.4296875,INTERIOR,-0.00013068879017734186,0.00013068879017734186
M,31,15,4,5.7421875,-0.4296875,INTERIOR,-0.00012391143273025602,0.00012391143273025602
M,31,16,4,5.7578125,-0.4296875,INTERIOR,-0.00011256329544630022,0.00011256329544630022
M,31,17,4,5.7734375,-0.4296875,INTERIOR,-0.00010067392064233636,0.00010067392064233636
M,31,18,4,5.7890625,-0.4296875,INTERIOR,-9.469421681257287e-05,9.469421681257287e-05
M,31,19,4,5.8046875,-0.4296875,INTERIOR,-8.977948843080395e-05,8.977948843080395e-05
M,31,20,4,5.8203125,-0.4296875,INTERIOR,-8.639273806025031e-05,8.639273806025031e-05
M,31,21,4,5.8359375,-0.4296875,INTERIOR,-7.458192093928858e-05,7.458192093928858e-05
M,31,22,4,5.8515625,-0.4296875,INTERIOR,-7.214441207729861e-05,7.214441207729861e-05
M,31,23,4,5.8671875,-0.4296875,INTERIOR,-7.563083389098028e-05,7.563083389098028e-05
M,31,24,4,5.8828125,-0.4296875,INTERIOR,-7.301829030542401e-05,7.301829030542401e-05
M,31,25,4,5.8984375,-0.4296875,INTERIOR,-6.754132738188783e-05,6.754132738188783e-05
M,31,26,4,5.9140625,-0.4296875,INTERIOR,-6.355046669890077e-05,6.355046669890077e-05
M,31,27,4,5.9296875,-0.4296875,INTERIOR,-7.40995910065859e-05,7.40995910065859e-05
M,31,28,4,5.9453125,-0.4296875,COARSE_FINE_INTERFACE,-7.183173816600105e-05,7.183173816600105e-05
M,31,29,4,5.9609375,-0.4296875,COARSE_FINE_INTERFACE,-6.75074838646754e-05,6.75074838646754e-05
M,31,30,4,5.9765625,-0.4296875,COARSE_FINE_INTERFACE,-5.4721324523980585e-05,5.4721324523980585e-05
M,31,31,4,5.9921875,-0.4296875,COARSE_FINE_INTERFACE,-4.36217103289211e-05,4.36217103289211e-05
M,31,0,5,5.5078125,-0.4140625,MESHBLOCK_EDGE_OR_CORNER,8.058982515953602e-05,8.058982515953602e-05
M,31,1,5,5.5234375,-0.4140625,MESHBLOCK_EDGE_OR_CORNER,4.5540517929176924e-05,4.5540517929176924e-05
M,31,2,5,5.5390625,-0.4140625,MESHBLOCK_EDGE_OR_CORNER,6.2437303694718935e-06,6.2437303694718935e-06
M,31,3,5,5.5546875,-0.4140625,MESHBLOCK_EDGE_OR_CORNER,-2.9144104952115403e-05,2.9144104952115403e-05
M,31,4,5,5.5703125,-0.4140625,INTERIOR,-6.074032948848824e-05,6.074032948848824e-05
M,31,5,5,5.5859375,-0.4140625,INTERIOR,-8.275239127710182e-05,8.275239127710182e-05
M,31,6,5,5.6015625,-0.4140625,INTERIOR,-0.00010991702450753984,0.00010991702450753984
M,31,7,5,5.6171875,-0.4140625,INTERIOR,-0.00013978138186125362,0.00013978138186125362
M,31,8,5,5.6328125,-0.4140625,INTERIOR,-0.00015625225077719302,0.00015625225077719302
M,31,9,5,5.6484375,-0.4140625,INTERIOR,-0.0001648552859064758,0.0001648552859064758
M,31,10,5,5.6640625,-0.4140625,INTERIOR,-0.00016791399245143885,0.00016791399245143885
M,31,11,5,5.6796875,-0.4140625,INTERIOR,-0.00017097653080139327,0.00017097653080139327
M,31,12,5,5.6953125,-0.4140625,INTERIOR,-0.00017053667663357664,0.00017053667663357664
M,31,13,5,5.7109375,-0.4140625,INTERIOR,-0.00015479138056988186,0.00015479138056988186
M,31,14,5,5.7265625,-0.4140625,INTERIOR,-0.00014897953320030578,0.00014897953320030578
M,31,15,5,5.7421875,-0.4140625,INTERIOR,-0.00014472387682618645,0.00014472387682618645
M,31,16,5,5.7578125,-0.4140625,INTERIOR,-0.00013463933158546762,0.00013463933158546762
M,31,17,5,5.7734375,-0.4140625,INTERIOR,-0.00012311561303921805,0.00012311561303921805
M,31,18,5,5.7890625,-0.4140625,INTERIOR,-0.00011580853878710392,0.00011580853878710392
M,31,19,5,5.8046875,-0.4140625,INTERIOR,-0.00011130612541834935,0.00011130612541834935
M,31,20,5,5.8203125,-0.4140625,INTERIOR,-0.00010497527455702359,0.00010497527455702359
M,31,21,5,5.8359375,-0.4140625,INTERIOR,-8.9356941620892e-05,8.9356941620892e-05
M,31,22,5,5.8515625,-0.4140625,INTERIOR,-8.314834579266133e-05,8.314834579266133e-05
M,31,23,5,5.8671875,-0.4140625,INTERIOR,-8.284369570723182e-05,8.284369570723182e-05
M,31,24,5,5.8828125,-0.4140625,INTERIOR,-7.718982927439619e-05,7.718982927439619e-05
M,31,25,5,5.8984375,-0.4140625,INTERIOR,-6.976943755849607e-05,6.976943755849607e-05
M,31,26,5,5.9140625,-0.4140625,INTERIOR,-6.51842501940246e-05,6.51842501940246e-05
M,31,27,5,5.9296875,-0.4140625,INTERIOR,-7.253352508992082e-05,7.253352508992082e-05
M,31,28,5,5.9453125,-0.4140625,COARSE_FINE_INTERFACE,-6.752728762304209e-05,6.752728762304209e-05
M,31,29,5,5.9609375,-0.4140625,COARSE_FINE_INTERFACE,-6.98517918301402e-05,6.98517918301402e-05
M,31,30,5,5.9765625,-0.4140625,COARSE_FINE_INTERFACE,-8.077179640299855e-05,8.077179640299855e-05
M,31,31,5,5.9921875,-0.4140625,COARSE_FINE_INTERFACE,-6.765806426506718e-05,6.765806426506718e-05
M,31,0,6,5.5078125,-0.3984375,MESHBLOCK_EDGE_OR_CORNER,-9.62733845168433e-06,9.62733845168433e-06
M,31,1,6,5.5234375,-0.3984375,MESHBLOCK_EDGE_OR_CORNER,-1.8722176809570336e-05,1.8722176809570336e-05
M,31,2,6,5.5390625,-0.3984375,MESHBLOCK_EDGE_OR_CORNER,-3.7208893052374835e-05,3.7208893052374835e-05
M,31,3,6,5.5546875,-0.3984375,MESHBLOCK_EDGE_OR_CORNER,-5.1721254645932394e-05,5.1721254645932394e-05
M,31,4,6,5.5703125,-0.3984375,INTERIOR,-6.507275576675214e-05,6.507275576675214e-05
M,31,5,6,5.5859375,-0.3984375,INTERIOR,-7.260334021381011e-05,7.260334021381011e-05
M,31,6,6,5.6015625,-0.3984375,INTERIOR,-8.779614454728886e-05,8.779614454728886e-05
M,31,7,6,5.6171875,-0.3984375,INTERIOR,-0.00010983887062714689,0.00010983887062714689
M,31,8,6,5.6328125,-0.3984375,INTERIOR,-0.0001260861433948577,0.0001260861433948577
M,31,9,6,5.6484375,-0.3984375,INTERIOR,-0.00013928666106362416,0.00013928666106362416
M,31,10,6,5.6640625,-0.3984375,INTERIOR,-0.00015170807471747262,0.00015170807471747262
M,31,11,6,5.6796875,-0.3984375,INTERIOR,-0.0001703905365310175,0.0001703905365310175
M,31,12,6,5.6953125,-0.3984375,INTERIOR,-0.00018277466922222318,0.00018277466922222318
M,31,13,6,5.7109375,-0.3984375,INTERIOR,-0.0001721767006830126,0.0001721767006830126
M,31,14,6,5.7265625,-0.3984375,INTERIOR,-0.00016615243147102604,0.00016615243147102604
M,31,15,6,5.7421875,-0.3984375,INTERIOR,-0.0001605464398231781,0.0001605464398231781
M,31,16,6,5.7578125,-0.3984375,INTERIOR,-0.0001490769187211001,0.0001490769187211001
M,31,17,6,5.7734375,-0.3984375,INTERIOR,-0.00013576334311137428,0.00013576334311137428
M,31,18,6,5.7890625,-0.3984375,INTERIOR,-0.00012595487322571305,0.00012595487322571305
M,31,19,6,5.8046875,-0.3984375,INTERIOR,-0.00011998073370782301,0.00011998073370782301
M,31,20,6,5.8203125,-0.3984375,INTERIOR,-0.00011113230249505711,0.00011113230249505711
M,31,21,6,5.8359375,-0.3984375,INTERIOR,-9.306939751613816e-05,9.306939751613816e-05
M,31,22,6,5.8515625,-0.3984375,INTERIOR,-8.480210999489159e-05,8.480210999489159e-05
M,31,23,6,5.8671875,-0.3984375,INTERIOR,-8.22520611295681e-05,8.22520611295681e-05
M,31,24,6,5.8828125,-0.3984375,INTERIOR,-7.535898629765052e-05,7.535898629765052e-05
M,31,25,6,5.8984375,-0.3984375,INTERIOR,-6.737933984292421e-05,6.737933984292421e-05
M,31,26,6,5.9140625,-0.3984375,INTERIOR,-6.292116348880438e-05,6.292116348880438e-05
M,31,27,6,5.9296875,-0.3984375,INTERIOR,-6.76422225631267e-05,6.76422225631267e-05
M,31,28,6,5.9453125,-0.3984375,COARSE_FINE_INTERFACE,-6.343042414020707e-05,6.343042414020707e-05
M,31,29,6,5.9609375,-0.3984375,COARSE_FINE_INTERFACE,-7.090203739862052e-05,7.090203739862052e-05
M,31,30,6,5.9765625,-0.3984375,COARSE_FINE_INTERFACE,-8.094399128127819e-05,8.094399128127819e-05
M,31,31,6,5.9921875,-0.3984375,COARSE_FINE_INTERFACE,-7.357286646182139e-05,7.357286646182139e-05
M,31,0,7,5.5078125,-0.3828125,MESHBLOCK_EDGE_OR_CORNER,-0.00010434849772446406,0.00010434849772446406
M,31,1,7,5.5234375,-0.3828125,MESHBLOCK_EDGE_OR_CORNER,-8.882751923980402e-05,8.882751923980402e-05
M,31,2,7,5.5390625,-0.3828125,MESHBLOCK_EDGE_OR_CORNER,-8.760813944626842e-05,8.760813944626842e-05
M,31,3,7,5.5546875,-0.3828125,MESHBLOCK_EDGE_OR_CORNER,-8.107557121121278e-05,8.107557121121278e-05
M,31,4,7,5.5703125,-0.3828125,INTERIOR,-7.514807123108194e-05,7.514807123108194e-05
M,31,5,7,5.5859375,-0.3828125,INTERIOR,-6.62262382330951e-05,6.62262382330951e-05
M,31,6,7,5.6015625,-0.3828125,INTERIOR,-6.695575596323802e-05,6.695575596323802e-05
M,31,7,7,5.6171875,-0.3828125,INTERIOR,-7.713679346306446e-05,7.713679346306446e-05
M,31,8,7,5.6328125,-0.3828125,INTERIOR,-9.027495761780666e-05,9.027495761780666e-05
M,31,9,7,5.6484375,-0.3828125,INTERIOR,-0.0001083468294334303,0.0001083468294334303
M,31,10,7,5.6640625,-0.3828125,INTERIOR,-0.00013704611082466866,0.00013704611082466866
M,31,11,7,5.6796875,-0.3828125,INTERIOR,-0.0001751758208372484,0.0001751758208372484
M,31,12,7,5.6953125,-0.3828125,INTERIOR,-0.00019523647503848408,0.00019523647503848408
M,31,13,7,5.7109375,-0.3828125,INTERIOR,-0.00018616407328016628,0.00018616407328016628
M,31,14,7,5.7265625,-0.3828125,INTERIOR,-0.00017851727271721198,0.00017851727271721198
M,31,15,7,5.7421875,-0.3828125,INTERIOR,-0.00017338012799741648,0.00017338012799741648
M,31,16,7,5.7578125,-0.3828125,INTERIOR,-0.00016313952458309406,0.00016313952458309406
M,31,17,7,5.7734375,-0.3828125,INTERIOR,-0.0001504159311960314,0.0001504159311960314
M,31,18,7,5.7890625,-0.3828125,INTERIOR,-0.00013988901871143998,0.00013988901871143998
M,31,19,7,5.8046875,-0.3828125,INTERIOR,-0.00013293622856965946,0.00013293622856965946
M,31,20,7,5.8203125,-0.3828125,INTERIOR,-0.00012152125701751174,0.00012152125701751174
M,31,21,7,5.8359375,-0.3828125,INTERIOR,-0.00010059251541779985,0.00010059251541779985
M,31,22,7,5.8515625,-0.3828125,INTERIOR,-8.977346259582538e-05,8.977346259582538e-05
M,31,23,7,5.8671875,-0.3828125,INTERIOR,-8.444424414550734e-05,8.444424414550734e-05
M,31,24,7,5.8828125,-0.3828125,INTERIOR,-7.662318541852716e-05,7.662318541852716e-05
M,31,25,7,5.8984375,-0.3828125,INTERIOR,-6.783139705057836e-05,6.783139705057836e-05
M,31,26,7,5.9140625,-0.3828125,INTERIOR,-6.321343970035653e-05,6.321343970035653e-05
M,31,27,7,5.9296875,-0.3828125,INTERIOR,-6.693626440535468e-05,6.693626440535468e-05
M,31,28,7,5.9453125,-0.3828125,COARSE_FINE_INTERFACE,-6.502052940750053e-05,6.502052940750053e-05
M,31,29,7,5.9609375,-0.3828125,COARSE_FINE_INTERFACE,-7.09780396952167e-05,7.09780396952167e-05
M,31,30,7,5.9765625,-0.3828125,COARSE_FINE_INTERFACE,-5.2342798416480426e-05,5.2342798416480426e-05
M,31,31,7,5.9921875,-0.3828125,COARSE_FINE_INTERFACE,-3.885823542661561e-05,3.885823542661561e-05
M,31,0,8,5.5078125,-0.3671875,MESHBLOCK_EDGE_OR_CORNER,-0.00019733709199271196,0.00019733709199271196
M,31,1,8,5.5234375,-0.3671875,MESHBLOCK_EDGE_OR_CORNER,-0.00016173028072355368,0.00016173028072355368
M,31,2,8,5.5390625,-0.3671875,MESHBLOCK_EDGE_OR_CORNER,-0.0001448994157223001,0.0001448994157223001
M,31,3,8,5.5546875,-0.3671875,MESHBLOCK_EDGE_OR_CORNER,-0.00011900689889933567,0.00011900689889933567
M,31,4,8,5.5703125,-0.3671875,INTERIOR,-9.423255792269619e-05,9.423255792269619e-05
M,31,5,8,5.5859375,-0.3671875,INTERIOR,-7.108836632407651e-05,7.108836632407651e-05
M,31,6,8,5.6015625,-0.3671875,INTERIOR,-6.182814506523911e-05,6.182814506523911e-05
M,31,7,8,5.6171875,-0.3671875,INTERIOR,-6.785382017466353e-05,6.785382017466353e-05
M,31,8,8,5.6328125,-0.3671875,INTERIOR,-8.774841676557801e-05,8.774841676557801e-05
M,31,9,8,5.6484375,-0.3671875,INTERIOR,-0.0001199499179803423,0.0001199499179803423
M,31,10,8,5.6640625,-0.3671875,INTERIOR,-0.00016234173172250798,0.00016234173172250798
M,31,11,8,5.6796875,-0.3671875,INTERIOR,-0.00019758075408824827,0.00019758075408824827
M,31,12,8,5.6953125,-0.3671875,INTERIOR,-0.000207421201515965,0.000207421201515965
M,31,13,8,5.7109375,-0.3671875,INTERIOR,-0.00019549866957411946,0.00019549866957411946
M,31,14,8,5.7265625,-0.3671875,INTERIOR,-0.00018495113799495556,0.00018495113799495556
M,31,15,8,5.7421875,-0.3671875,INTERIOR,-0.00017806490883347432,0.00017806490883347432
M,31,16,8,5.7578125,-0.3671875,INTERIOR,-0.00016666893816348854,0.00016666893816348854
M,31,17,8,5.7734375,-0.3671875,INTERIOR,-0.00015301714859208794,0.00015301714859208794
M,31,18,8,5.7890625,-0.3671875,INTERIOR,-0.0001414269450916877,0.0001414269450916877
M,31,19,8,5.8046875,-0.3671875,INTERIOR,-0.00013296991182001482,0.00013296991182001482
M,31,20,8,5.8203125,-0.3671875,INTERIOR,-0.00012032824424836118,0.00012032824424836118
M,31,21,8,5.8359375,-0.3671875,INTERIOR,-9.819107232444577e-05,9.819107232444577e-05
M,31,22,8,5.8515625,-0.3671875,INTERIOR,-8.62058955964928e-05,8.62058955964928e-05
