# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    310     58     65     94     72      0      0      0      0   1215   1410  39617  39617      0 
    1    293     49     60     93     65      0      0      0      0   1215   1410  39617  39617      0 
    2    268     55     66     94     65      0      0      0      0   1215   1410  39617  39617      0 
    3    284     47     60     91     67      0      0      0      0   1215   1410  39617  39617      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    304     54     64    100     75      0      0      0      0   1215   1410  39617  39617      0 
    1    293     50     59     94     65      0      0      0      0   1215   1410  39617  39617      0 
    2    302     59     69     94     64      0      0      0      0   1215   1410  39617  39617      0 
    3    291     53     62     96     73      0      0      0      0   1215   1410  39617  39617      0 
    0    309     58     65    100     84      0      0      0      0   1215   1410  39617  39617      0 
    1    296     48     60    100     80      0      0      0      0   1215   1410  39617  39617      0 
    2    296     54     66    100     84      0      0      0      0   1215   1410  39617  39617      0 
    3    289     47     60    100     82      0      0      0      0   1215   1410  39617  39617      0 
    0    301     54     64    100     81      0      0      0      0   1215   1410  39617  39617      0 
    1    292     50     59     99     70      0      0      0      0   1215   1410  39617  39617      0 
    2    302     59     70    100     69      0      0      0      0   1215   1410  39617  39617      0 
    3    292     53     62    100     68      0      0      0      0   1215   1410  39617  39617      0 
    0    314     58     66    100     69      0      0      0      0   1215   1410  39617  39617      0 
    1    295     49     60    100     80      0      0      0      0   1215   1410  39617  39617      0 
    2    311     55     66    100     68      0      0      0      0   1215   1410  39617  39617      0 
    3    288     47     60     99     68      0      0      0      0   1215   1410  39617  39617      0 
    0    303     54     64     93     62      0      0      0      0   1215   1410  39617  39617      0 
    1    291     50     59    100     85      0      0      0      0   1215   1410  39617  39617      0 
    2    299     59     69    100     83      0      0      0      0   1215   1410  39617  39617      0 
    3    292     54     63     91     64      0      0      0      0   1215   1410  39617  39617      0 
    0    310     58     66     93     63      0      0      0      0   1215   1410  39617  39617      0 
    1    294     48     60     92     68      0      0      0      0   1215   1410  39617  39617      0 
    2    315     55     67     92     63      0      0      0      0   1215   1410  39617  39617      0 
    3    288     47     60     92     62      0      0      0      0   1215   1410  39617  39617      0 
    0    290     54     64     99     68      0      0      0      0   1215   1395  39617  39617      0 
    1    292     49     54    100     70      0      0      0      0   1215   1410  39617  39617      0 
    2    318     60     66    100     77      0      0      0      0   1215   1395  39617  39617      0 
    3    315     53     58     99     69      0      0      0      0   1215   1410  39617  39617      0 
    0    305     58     66     97     67      0      0      0      0   1215   1410  39617  39617      0 
    1    293     50     62     99     69      0      0      0      0   1215   1410  39617  39617      0 
    2    315     55     67    100     69      0      0      0      0   1215   1410  39617  39617      0 
    3    290     49     62    100     68      0      0      0      0   1215   1395  39617  39617      0 
    0    303     55     65     94     64      0      0      0      0   1215   1395  39617  39617      0 
    1    396     51     56     93     64      0      0      0      0   1215   1410  39617  39617      0 
    2    394     59     66     92     65      0      0      0      0   1215   1395  39617  39617      0 
    3    239     54     61     92     71      0      0      0      0   1215   1410  39617  39617      0 
    0    309     58     66     94     63      0      0      0      0   1215   1410  39617  39617      0 
    1    292     50     61     94     66      0      0      0      0   1215   1410  39617  39617      0 
    2    313     55     67     91     63      0      0      0      0   1215   1410  39617  39617      0 
    3    289     49     61    100     83      0      0      0      0   1215   1395  39617  39617      0 
    0    362     54     62    100     67      0      0      0      0   1215   1410  39617  39617      0 
    1    310     49     54     97     68      0      0      0      0   1215   1395  39617  39617      0 
    2    232     58     65    100     69      0      0      0      0   1215   1395  39617  39617      0 
    3    225     53     60    100     84      0      0      0      0   1215   1410  39617  39617      0 
